record_ID,date_Requested,date_Completed
54422,2023-08-29,2023-08-29
47216,2023-04-22,\N
6840,2020-01-07,\N
11751,2023-06-11,2023-06-12
20124,2020-08-29,\N
6869,2020-06-02,\N
46136,2021-09-07,2021-09-11
36390,2022-06-11,2022-06-17
55399,2022-06-18,\N
71873,2024-12-19,\N
57303,2021-07-07,\N
72547,2021-03-31,\N
6460,2021-09-17,\N
70561,2023-11-08,\N
40825,2020-08-25,\N
123,2020-04-09,2020-04-10
52332,2023-02-07,2023-02-09
85316,2020-08-19,2020-08-23
91520,2020-11-26,\N
31482,2024-07-19,\N
19091,2022-04-04,2022-04-11
19381,2020-06-17,2020-06-23
29986,2025-01-13,2025-01-19
11786,2023-01-30,2023-02-03
55255,2021-11-11,\N
5130,2023-01-07,\N
66186,2020-06-07,2020-06-11
25798,2020-10-31,2020-11-05
16373,2021-10-17,\N
14289,2023-06-14,\N
66557,2025-02-13,2025-02-15
79843,2020-07-01,\N
18308,2024-10-28,2024-11-03
14682,2025-03-26,2025-04-01
57474,2022-11-07,\N
90544,2020-06-04,\N
10469,2021-09-17,\N
83464,2020-08-16,2020-08-16
1089,2025-05-10,\N
4100,2023-11-28,\N
30745,2022-11-08,\N
75898,2023-11-24,\N
82546,2020-04-11,\N
60036,2023-03-15,\N
37703,2023-07-11,\N
74579,2022-05-10,\N
14910,2023-01-08,2023-01-14
4745,2021-10-10,2021-10-10
14362,2025-07-01,2025-07-08
39471,2020-04-20,\N
45908,2024-01-04,\N
32063,2025-05-05,\N
31191,2024-08-18,\N
55389,2024-05-27,\N
65922,2021-03-29,2021-03-29
96101,2020-06-12,\N
85072,2021-11-21,\N
80054,2021-11-24,\N
90903,2024-06-04,2024-06-09
14766,2023-11-05,\N
95793,2020-10-21,2020-10-23
996,2024-09-10,2024-09-12
96403,2020-08-18,2020-08-22
11659,2024-09-15,\N
75924,2024-07-27,2024-08-02
50775,2021-10-22,\N
97228,2024-04-17,\N
30724,2022-08-12,\N
98701,2022-01-31,2022-02-02
94763,2021-05-03,2021-05-04
1426,2021-06-02,2021-06-08
43294,2020-09-17,2020-09-19
20578,2024-11-11,2024-11-12
44713,2023-08-13,2023-08-19
18927,2020-04-06,2020-04-06
85715,2023-03-17,\N
2274,2022-12-29,2023-01-04
71769,2025-06-17,2025-06-23
1154,2022-12-12,2022-12-16
90920,2023-10-09,2023-10-11
75111,2020-09-23,2020-09-23
33587,2023-05-28,\N
13568,2024-07-10,2024-07-16
94137,2021-10-05,\N
92188,2020-07-11,2020-07-15
65040,2022-03-02,2022-03-06
28591,2024-01-06,2024-01-08
79047,2022-05-08,2022-05-09
39087,2021-03-18,2021-03-24
46301,2021-05-02,\N
27381,2021-07-29,2021-08-03
57622,2025-04-10,2025-04-10
2460,2025-03-03,\N
68394,2021-03-30,\N
13718,2025-11-09,\N
99223,2023-05-04,2023-05-09
92008,2020-08-17,2020-08-18
89336,2020-09-26,2020-09-26
41898,2020-01-09,\N
98231,2025-01-23,2025-01-25
30234,2021-07-05,2021-07-12
15167,2024-04-22,\N
24213,2020-10-14,2020-10-16
44917,2021-11-28,2021-11-28
3707,2021-03-13,\N
51901,2025-09-26,2025-09-30
87908,2024-04-18,\N
74864,2023-08-07,2023-08-12
41559,2023-08-10,\N
70413,2020-09-07,\N
72755,2025-03-10,\N
80701,2023-11-02,\N
58361,2024-02-25,\N
50910,2021-03-04,2021-03-04
38910,2020-02-18,\N
55786,2025-04-22,2025-04-25
91090,2020-01-08,\N
47755,2023-06-05,\N
57216,2022-06-09,\N
22549,2022-08-30,\N
3659,2023-04-17,\N
65171,2020-01-28,2020-02-03
44068,2021-07-13,2021-07-14
99736,2025-06-17,\N
5682,2024-12-15,2024-12-20
144,2021-05-03,2021-05-07
22933,2024-11-30,2024-12-06
4546,2020-08-06,\N
64586,2021-01-21,2021-01-24
57299,2020-06-07,2020-06-13
34452,2024-08-05,2024-08-07
73104,2025-03-18,\N
86737,2022-09-21,2022-09-27
6218,2022-05-13,\N
77936,2024-08-16,2024-08-16
5703,2023-09-04,\N
24957,2020-04-14,\N
6261,2021-10-19,\N
64005,2025-02-26,2025-03-02
17230,2021-03-02,\N
16912,2022-01-12,\N
63887,2022-02-26,2022-03-03
79819,2025-06-16,\N
48094,2024-09-26,\N
15471,2023-04-02,\N
78863,2022-04-29,\N
12212,2020-04-02,\N
64495,2024-08-07,2024-08-08
57921,2022-11-30,\N
47162,2021-06-06,2021-06-10
52790,2024-03-18,\N
53969,2023-07-28,2023-08-03
32372,2023-02-18,2023-02-24
44718,2024-04-22,2024-04-29
75398,2025-03-06,2025-03-12
55993,2022-09-28,\N
51697,2023-08-16,\N
80865,2023-02-15,2023-02-20
16513,2020-12-18,2020-12-21
1792,2024-04-07,\N
77661,2021-04-14,\N
82862,2025-05-24,\N
41015,2022-07-07,\N
66358,2020-12-04,\N
28523,2024-03-10,\N
36025,2025-08-31,2025-09-04
26498,2021-09-01,2021-09-03
45323,2024-12-21,\N
58226,2021-01-02,2021-01-06
34485,2020-10-20,\N
20178,2020-03-08,2020-03-14
21607,2023-05-09,\N
83847,2024-12-25,2024-12-27
33231,2025-07-11,2025-07-18
32584,2020-08-28,2020-09-04
92427,2022-10-23,2022-10-28
40886,2020-12-21,2020-12-23
40428,2023-11-29,2023-11-29
18444,2025-08-20,2025-08-27
64036,2021-04-12,2021-04-19
48976,2022-09-09,2022-09-13
75899,2025-08-03,\N
20857,2020-09-30,2020-10-01
15586,2024-08-16,\N
67568,2025-03-02,\N
88669,2021-04-19,\N
83814,2022-01-14,2022-01-15
82854,2021-12-08,2021-12-14
44105,2024-01-27,\N
19651,2023-05-27,\N
86595,2022-05-02,2022-05-07
74981,2022-02-12,\N
44562,2020-10-10,2020-10-15
32042,2022-03-09,2022-03-11
56151,2020-12-27,\N
46818,2021-05-10,2021-05-17
13111,2023-02-04,2023-02-08
90498,2020-12-27,2021-01-03
36298,2020-11-18,2020-11-24
98803,2023-03-16,\N
89433,2025-08-29,2025-08-30
84071,2022-03-12,2022-03-19
34750,2023-09-26,\N
24516,2021-05-09,2021-05-09
60840,2025-03-19,2025-03-24
57065,2024-01-21,2024-01-23
11436,2024-03-21,2024-03-28
93151,2024-10-19,\N
98363,2025-07-11,\N
96927,2021-03-03,\N
42002,2020-07-07,\N
78385,2025-04-07,\N
62929,2020-07-15,2020-07-15
78362,2020-12-01,\N
64503,2023-12-09,2023-12-10
10204,2024-11-28,2024-11-30
74056,2024-10-31,2024-11-01
80447,2020-04-15,\N
47385,2022-01-16,2022-01-18
41681,2024-09-14,2024-09-16
900,2024-05-17,2024-05-20
87483,2025-06-05,\N
34571,2022-04-18,\N
34735,2025-01-13,2025-01-13
241,2023-12-24,2023-12-24
95993,2021-01-10,2021-01-14
65294,2023-01-02,\N
76167,2023-10-14,2023-10-15
14005,2025-03-03,2025-03-07
29921,2024-11-19,2024-11-19
63840,2022-03-15,\N
20510,2020-11-28,\N
22821,2023-08-05,2023-08-06
69866,2022-01-05,2022-01-06
48426,2025-05-15,\N
29831,2025-07-06,2025-07-13
77782,2024-05-05,2024-05-10
37657,2024-07-01,\N
2885,2022-11-08,\N
18370,2021-11-01,\N
89516,2023-05-22,\N
16956,2023-06-22,2023-06-25
99847,2023-08-12,\N
3350,2024-07-06,2024-07-12
98917,2025-05-21,2025-05-23
36542,2023-04-24,2023-04-29
74350,2023-01-21,\N
84116,2020-01-01,2020-01-06
72871,2021-08-06,2021-08-09
47238,2020-12-10,2020-12-14
86814,2021-01-25,2021-01-29
69287,2023-08-04,2023-08-09
62614,2021-04-18,\N
87194,2020-10-15,2020-10-20
14560,2022-09-21,2022-09-27
81061,2021-05-20,2021-05-22
54371,2020-03-10,2020-03-13
26056,2021-01-15,\N
44889,2024-06-30,2024-07-06
38836,2023-04-23,\N
46389,2023-12-26,2024-01-01
68480,2024-12-09,\N
40405,2025-02-18,2025-02-24
81354,2021-06-04,2021-06-08
99709,2023-04-10,2023-04-11
42674,2025-07-30,\N
50403,2020-03-05,2020-03-10
57694,2022-09-23,2022-09-27
1777,2024-09-12,2024-09-18
69568,2021-08-05,\N
90317,2020-08-03,\N
42241,2023-01-17,\N
79862,2024-10-09,\N
63112,2023-08-09,2023-08-15
4533,2025-02-14,\N
82156,2024-09-10,\N
21062,2022-07-12,2022-07-19
1754,2024-03-31,2024-04-06
14491,2021-05-28,2021-05-31
22794,2022-07-03,2022-07-04
14754,2022-09-17,2022-09-21
3720,2023-05-13,\N
78229,2023-07-07,\N
66863,2023-12-16,\N
38706,2024-11-07,\N
50629,2025-06-23,\N
13149,2020-07-04,\N
28348,2022-07-18,2022-07-20
83565,2025-10-11,2025-10-11
3953,2021-01-12,\N
91413,2021-09-17,2021-09-20
46765,2023-07-11,\N
80118,2024-12-20,\N
16185,2020-02-11,2020-02-14
12127,2024-09-23,\N
26248,2025-03-24,\N
52717,2020-02-29,\N
83742,2022-09-25,\N
44564,2022-08-08,2022-08-10
61716,2025-10-14,\N
62478,2023-10-31,\N
54399,2025-03-15,\N
64802,2022-08-08,\N
13973,2022-10-11,2022-10-14
97275,2021-09-17,2021-09-17
35033,2021-02-19,\N
47618,2023-07-26,2023-07-31
86138,2025-02-08,\N
11909,2022-04-03,\N
49627,2023-12-31,\N
39841,2020-12-16,2020-12-18
93246,2024-09-21,2024-09-21
48817,2022-05-09,2022-05-12
51747,2020-08-08,2020-08-08
82801,2020-01-26,2020-01-27
76285,2020-12-12,\N
83885,2023-06-22,\N
64737,2020-10-17,\N
1333,2023-03-01,\N
96792,2022-08-09,\N
15566,2023-05-19,\N
931,2024-06-05,2024-06-07
53083,2021-06-16,\N
93192,2022-07-21,\N
25313,2020-07-07,2020-07-07
73430,2023-06-14,\N
40003,2025-07-31,2025-08-04
48097,2024-06-07,\N
69757,2023-09-06,2023-09-11
3802,2023-03-16,\N
64295,2021-07-30,2021-07-31
72246,2024-10-27,2024-10-30
49100,2025-01-08,2025-01-15
65175,2021-08-19,2021-08-20
41052,2021-06-12,\N
29654,2022-12-12,\N
32243,2022-12-15,2022-12-15
81825,2020-06-07,2020-06-11
13019,2022-07-11,2022-07-17
53834,2025-06-11,2025-06-13
63672,2023-10-03,\N
19086,2025-04-04,\N
46104,2021-07-02,2021-07-08
91474,2024-02-15,2024-02-18
22837,2021-07-04,2021-07-05
22061,2023-12-29,\N
49495,2020-08-20,\N
24518,2022-10-12,\N
28068,2025-01-30,2025-01-31
93844,2022-07-17,2022-07-24
74450,2024-02-05,\N
36966,2025-10-19,2025-10-26
47032,2024-06-11,\N
22162,2021-02-20,2021-02-27
59759,2022-10-31,\N
93352,2021-09-21,2021-09-25
48316,2020-06-14,2020-06-14
78022,2022-07-12,\N
48738,2024-07-22,2024-07-23
37388,2024-06-21,\N
88204,2020-11-30,2020-12-02
19275,2024-04-27,\N
89996,2025-09-26,2025-09-29
7616,2023-06-11,2023-06-16
73187,2025-03-15,\N
11881,2022-03-01,2022-03-02
891,2023-11-18,\N
7309,2023-04-22,\N
82532,2023-05-13,2023-05-20
43510,2020-02-21,\N
3136,2020-01-29,\N
32525,2025-07-13,\N
24228,2023-04-25,\N
8286,2023-08-24,2023-08-30
21064,2024-03-21,2024-03-24
48464,2022-10-30,\N
48788,2023-05-19,\N
3634,2025-10-05,2025-10-06
47401,2025-01-29,2025-01-30
65051,2022-11-25,\N
62455,2022-05-14,\N
12187,2024-11-02,\N
74640,2022-12-03,2022-12-05
58242,2025-04-21,2025-04-21
38101,2022-12-20,2022-12-24
66615,2020-06-11,2020-06-11
96354,2021-03-10,\N
26706,2023-05-04,\N
20067,2023-10-26,\N
94889,2024-01-19,2024-01-19
37634,2023-09-04,2023-09-11
83927,2025-04-27,2025-04-30
12210,2024-11-27,\N
55279,2024-06-27,2024-07-02
55361,2025-03-26,\N
47534,2024-12-14,\N
83947,2025-10-08,\N
88734,2021-07-10,\N
88218,2023-10-04,\N
44200,2024-07-10,\N
90282,2020-10-18,2020-10-18
42694,2024-11-18,\N
39084,2021-07-09,\N
49061,2025-01-29,2025-01-31
30029,2024-03-27,\N
94237,2020-01-18,\N
53554,2022-07-07,2022-07-09
12239,2022-06-08,2022-06-08
27235,2022-06-05,\N
94229,2021-11-06,\N
77273,2024-04-30,\N
65421,2021-06-09,\N
25750,2023-09-09,2023-09-14
45775,2022-08-06,2022-08-13
4767,2022-12-04,2022-12-05
68100,2020-11-26,2020-12-02
79770,2021-05-25,\N
15272,2024-09-20,2024-09-23
37460,2025-08-14,2025-08-15
73799,2020-08-18,\N
72682,2021-08-06,2021-08-12
24472,2021-04-08,2021-04-13
38789,2020-03-03,2020-03-05
57705,2025-10-19,\N
57463,2025-01-08,2025-01-13
64633,2020-11-13,2020-11-15
32036,2021-11-13,\N
62822,2022-03-07,\N
41018,2022-01-30,\N
1617,2024-07-29,2024-07-30
96469,2024-10-25,\N
21917,2024-04-08,\N
61137,2020-04-02,\N
78227,2020-05-21,2020-05-26
49853,2022-09-19,\N
20977,2020-02-27,\N
46701,2023-02-03,\N
68592,2025-07-12,2025-07-16
36063,2023-03-24,\N
12229,2023-12-13,\N
20487,2021-10-03,\N
65781,2021-10-08,2021-10-13
46590,2023-12-21,2023-12-26
46231,2025-08-07,\N
42700,2021-05-20,2021-05-20
32661,2020-11-24,\N
24678,2022-12-14,2022-12-15
59571,2021-09-06,2021-09-10
19074,2021-11-03,\N
1155,2021-03-07,2021-03-07
13785,2023-09-17,\N
63812,2024-11-16,\N
82025,2022-12-17,2022-12-20
63482,2022-04-09,\N
65723,2020-05-28,\N
62106,2020-04-24,2020-04-30
8844,2024-02-04,\N
50906,2024-08-27,\N
66343,2022-08-13,2022-08-15
56985,2020-05-29,2020-06-05
38190,2022-06-27,\N
37744,2023-12-21,\N
20272,2023-05-04,\N
95366,2020-05-07,2020-05-12
18068,2023-06-06,2023-06-13
83548,2022-03-06,\N
6397,2022-01-03,\N
74874,2023-06-03,\N
17941,2022-01-09,2022-01-09
90173,2023-01-06,\N
47642,2023-05-25,2023-05-26
12480,2020-01-01,2020-01-05
37754,2020-12-28,2021-01-02
34770,2020-05-30,\N
74115,2020-03-02,2020-03-09
1919,2024-11-06,2024-11-08
54412,2021-08-04,2021-08-07
5789,2021-08-29,2021-08-29
99352,2023-05-15,\N
49517,2020-05-26,2020-06-01
92375,2024-04-25,2024-04-25
76432,2025-06-14,\N
40317,2025-10-04,2025-10-04
31344,2025-05-16,\N
84160,2025-03-08,2025-03-15
38146,2021-01-27,\N
91469,2025-08-20,\N
31305,2023-02-21,2023-02-24
75465,2020-03-17,2020-03-18
98838,2021-12-19,2021-12-24
15609,2023-04-14,\N
76907,2025-05-03,2025-05-04
72418,2022-06-19,2022-06-19
35249,2020-10-24,2020-10-26
43246,2025-09-21,2025-09-27
7397,2020-02-15,\N
81596,2020-05-10,2020-05-14
33266,2024-07-09,2024-07-16
54215,2020-08-05,\N
24729,2024-08-24,\N
70933,2020-01-09,\N
68321,2022-02-24,2022-03-01
28073,2025-05-24,\N
24037,2024-03-22,2024-03-24
83534,2025-05-08,2025-05-13
68218,2025-05-03,2025-05-09
21727,2025-05-03,2025-05-10
60960,2025-01-29,2025-02-04
4258,2021-04-24,\N
45853,2023-07-03,\N
32256,2023-12-02,\N
60818,2022-11-09,\N
90273,2022-03-04,2022-03-06
72097,2022-07-09,\N
21561,2020-11-12,\N
60887,2020-05-22,\N
13522,2020-11-01,2020-11-03
90120,2021-03-06,\N
25191,2023-06-11,2023-06-13
45904,2020-05-02,\N
58744,2024-07-19,2024-07-19
44937,2021-12-09,2021-12-11
29427,2023-04-30,\N
37874,2025-03-22,\N
95655,2024-06-30,2024-07-02
2688,2025-06-21,\N
30236,2020-09-05,2020-09-12
35209,2024-05-26,2024-05-28
71376,2022-10-05,\N
39728,2022-11-20,2022-11-22
12404,2020-02-08,\N
62756,2022-05-24,2022-05-26
74977,2023-08-26,\N
35361,2021-08-22,2021-08-23
26227,2020-12-11,2020-12-14
389,2020-08-27,\N
51542,2023-02-12,2023-02-13
32125,2021-03-22,\N
66927,2024-05-03,2024-05-06
80351,2021-02-15,\N
59281,2020-09-24,\N
39205,2022-06-18,2022-06-21
94013,2023-06-20,2023-06-26
33236,2022-09-15,2022-09-15
37326,2025-02-26,\N
58157,2024-02-26,\N
5848,2024-06-08,\N
72660,2020-09-15,\N
87807,2021-04-27,\N
92515,2023-07-04,\N
75986,2021-10-20,\N
93838,2024-08-20,\N
80063,2021-03-04,\N
75545,2021-12-19,\N
91174,2025-06-22,\N
592,2021-08-17,\N
42697,2025-03-18,\N
6124,2020-08-19,2020-08-23
68368,2021-12-26,2021-12-30
44765,2022-09-24,\N
3976,2020-08-15,\N
94729,2025-05-26,2025-05-30
89148,2023-06-19,\N
74329,2024-01-09,\N
49826,2022-07-31,2022-08-02
10281,2022-02-25,2022-02-27
4951,2020-07-09,2020-07-12
61443,2024-05-06,2024-05-11
53296,2024-04-11,\N
69739,2023-01-23,2023-01-30
67302,2022-07-01,\N
65372,2023-07-11,\N
53555,2023-04-18,\N
85010,2023-02-09,2023-02-13
95404,2022-08-24,2022-08-31
6552,2021-06-26,2021-07-03
9588,2022-03-13,2022-03-15
48289,2024-10-17,\N
89063,2023-11-25,2023-11-28
73119,2021-04-23,\N
49034,2023-12-05,\N
67015,2023-08-11,2023-08-13
21132,2020-02-12,\N
16823,2023-07-08,\N
60254,2020-08-12,\N
13753,2020-11-05,\N
8479,2020-11-02,\N
36717,2020-01-05,2020-01-09
20235,2023-12-12,2023-12-19
46688,2020-09-21,2020-09-21
51101,2024-08-25,\N
68371,2024-12-04,2024-12-05
34791,2024-12-08,\N
78965,2022-01-29,2022-02-01
87122,2025-03-30,2025-04-03
77913,2023-04-29,\N
89466,2022-09-13,\N
70858,2022-09-10,2022-09-11
81330,2025-02-21,2025-02-27
36567,2022-11-08,\N
79167,2022-07-20,\N
89048,2022-04-08,\N
1448,2022-06-29,\N
85873,2023-04-18,\N
8062,2021-08-07,2021-08-11
97947,2021-11-30,\N
23141,2021-01-20,2021-01-22
32718,2024-05-01,2024-05-01
21093,2024-03-19,\N
36104,2025-03-19,\N
43833,2024-04-29,\N
51662,2020-10-07,2020-10-10
44379,2025-08-10,2025-08-16
25360,2021-01-26,2021-02-02
61540,2025-07-08,\N
43353,2022-01-04,\N
90129,2025-02-06,2025-02-06
45329,2023-12-12,2023-12-17
51128,2023-05-07,\N
26290,2020-03-20,\N
22038,2022-10-31,\N
6678,2021-05-19,2021-05-20
978,2025-05-16,2025-05-22
47946,2024-09-08,2024-09-14
88440,2021-09-30,\N
77425,2020-09-05,2020-09-10
1257,2025-07-15,\N
1538,2023-11-06,\N
79728,2024-07-05,\N
18807,2023-01-13,2023-01-20
78396,2025-08-09,2025-08-13
8127,2025-04-22,\N
8243,2023-09-14,2023-09-20
6254,2024-01-28,2024-01-30
24255,2023-06-02,2023-06-03
14357,2021-01-12,\N
54502,2023-08-14,2023-08-16
51371,2022-03-28,\N
35636,2022-05-11,2022-05-11
55972,2023-04-25,2023-04-30
8003,2022-01-11,\N
98713,2020-06-18,\N
10879,2020-07-01,\N
85453,2021-06-11,\N
28911,2020-10-04,\N
4794,2022-11-14,\N
49281,2021-04-15,2021-04-16
88541,2022-05-10,\N
34928,2024-07-08,2024-07-10
66226,2022-08-17,\N
96453,2025-07-17,\N
79093,2024-08-03,\N
39322,2021-09-18,\N
63848,2023-08-24,2023-08-30
59649,2025-04-02,\N
93116,2024-10-29,2024-11-02
44636,2022-10-31,2022-10-31
10697,2020-11-03,\N
65844,2024-06-13,2024-06-15
43635,2023-05-22,2023-05-29
26917,2021-01-08,\N
36345,2020-08-19,2020-08-24
62765,2024-11-23,\N
71718,2025-01-10,2025-01-12
58685,2020-06-25,\N
37113,2025-09-22,\N
70986,2025-10-09,\N
79137,2020-04-13,2020-04-17
13058,2022-11-16,\N
4705,2021-09-07,\N
83188,2022-12-20,\N
52974,2023-12-02,\N
91481,2021-09-18,2021-09-18
29353,2023-06-25,2023-07-01
82626,2022-10-12,2022-10-17
31225,2024-08-13,2024-08-17
53825,2020-07-25,\N
48525,2020-01-08,2020-01-14
25590,2020-07-21,\N
35956,2022-05-28,2022-06-02
70535,2021-01-20,\N
13821,2023-06-06,\N
25432,2025-02-19,\N
17320,2023-08-24,\N
32165,2023-07-04,\N
71917,2020-04-27,\N
64629,2020-09-04,\N
30807,2020-12-16,2020-12-22
27579,2024-06-04,2024-06-08
8216,2023-02-28,\N
30882,2022-07-06,2022-07-12
94010,2025-10-31,2025-11-06
60848,2025-06-30,\N
30190,2021-06-22,2021-06-27
85102,2025-07-11,2025-07-17
33015,2021-03-21,\N
72693,2025-02-18,2025-02-21
13429,2025-10-14,2025-10-20
10955,2021-12-17,\N
48195,2021-05-23,2021-05-23
81765,2021-09-24,2021-09-27
39468,2021-11-08,\N
19179,2021-07-08,\N
87529,2025-10-19,2025-10-24
9683,2021-05-27,2021-05-30
39284,2020-04-29,\N
26741,2020-06-29,2020-07-01
52180,2024-03-26,\N
38217,2020-01-08,\N
25832,2022-10-10,2022-10-15
61903,2021-04-23,2021-04-23
65670,2023-10-23,\N
38611,2024-03-31,\N
86983,2024-05-28,\N
80300,2024-12-07,\N
99751,2023-09-15,\N
57936,2023-11-05,2023-11-11
66467,2022-10-28,\N
67259,2022-02-07,\N
31385,2024-01-09,\N
35493,2020-05-16,\N
89592,2023-06-30,2023-06-30
90161,2022-09-27,2022-10-01
8606,2022-06-22,2022-06-24
89721,2022-08-16,\N
21781,2020-01-05,2020-01-09
42105,2022-12-13,\N
93527,2025-08-09,\N
88950,2021-12-01,2021-12-06
96432,2023-04-24,2023-04-24
35257,2025-10-22,2025-10-24
39859,2023-02-02,\N
13441,2022-07-25,2022-07-26
55408,2023-04-17,2023-04-22
5884,2024-10-17,\N
23836,2025-04-25,\N
93290,2022-09-29,\N
4881,2020-05-17,\N
94500,2023-01-28,\N
97047,2025-02-12,\N
49573,2025-05-06,\N
83714,2022-11-18,\N
39881,2024-09-18,\N
55922,2021-06-18,\N
17231,2021-02-11,2021-02-16
47826,2020-09-26,\N
20765,2023-01-29,2023-02-03
9515,2021-03-25,\N
27319,2021-08-13,\N
4642,2020-01-03,\N
98382,2021-02-09,\N
67540,2021-07-09,2021-07-14
36652,2025-11-06,2025-11-13
73470,2020-03-25,\N
45628,2025-11-21,\N
23052,2025-11-06,\N
97842,2024-07-11,2024-07-18
30473,2020-12-17,2020-12-19
96945,2024-11-24,\N
59319,2024-07-06,\N
34606,2023-09-08,2023-09-08
35118,2021-01-07,2021-01-10
42519,2022-01-23,\N
25221,2023-02-28,\N
1084,2022-06-22,\N
99138,2024-01-26,\N
17093,2024-02-06,2024-02-09
19987,2022-01-20,2022-01-20
76289,2023-02-03,\N
39680,2020-06-26,\N
50602,2022-11-02,2022-11-02
48637,2020-09-02,\N
88458,2025-05-14,2025-05-19
56657,2022-08-19,\N
61707,2025-10-01,2025-10-03
96492,2020-03-30,\N
20372,2024-03-02,\N
67485,2025-03-04,2025-03-10
13227,2025-10-30,\N
90496,2025-01-13,\N
58625,2020-11-22,\N
85372,2022-05-03,\N
38726,2020-09-12,2020-09-12
13086,2023-02-11,2023-02-18
1533,2020-05-24,2020-05-26
84218,2020-03-05,\N
75092,2024-01-18,\N
2013,2020-04-21,\N
80539,2025-06-18,\N
34455,2022-08-07,2022-08-12
89303,2023-02-03,\N
26278,2025-02-24,\N
43057,2022-11-08,\N
47927,2025-09-07,2025-09-09
92537,2020-10-16,2020-10-17
65399,2025-05-10,\N
70759,2024-03-16,2024-03-21
90693,2023-06-18,2023-06-24
79741,2021-02-02,2021-02-05
79536,2021-05-24,\N
41913,2023-08-01,\N
78056,2021-10-06,2021-10-08
72103,2023-09-23,2023-09-27
20960,2023-10-15,2023-10-20
33599,2020-01-15,\N
55370,2023-08-16,\N
76553,2023-10-26,\N
9602,2024-10-15,2024-10-17
52351,2022-04-22,\N
75886,2022-01-27,\N
95789,2020-07-22,2020-07-28
29949,2022-03-25,2022-03-27
15153,2024-12-01,2024-12-02
49852,2025-11-05,\N
60625,2020-12-08,\N
93691,2024-03-17,2024-03-23
36157,2024-12-17,\N
70632,2023-12-25,2023-12-30
6189,2024-06-19,2024-06-22
33700,2021-11-06,\N
61947,2022-05-16,\N
84772,2022-04-23,\N
33447,2025-02-06,\N
24644,2025-03-22,\N
82542,2022-12-05,\N
14798,2025-09-13,2025-09-17
78382,2024-02-19,\N
65574,2024-03-23,2024-03-29
94904,2024-08-19,2024-08-23
13761,2023-11-16,2023-11-20
94989,2023-02-01,\N
78230,2021-08-03,\N
54962,2025-04-20,\N
51690,2020-07-29,\N
57654,2024-10-11,\N
40538,2021-08-01,2021-08-06
50049,2020-09-07,2020-09-08
23175,2023-08-22,\N
48253,2020-04-19,\N
3557,2023-11-09,2023-11-13
13350,2020-02-27,\N
85211,2021-03-15,\N
60723,2022-03-02,2022-03-08
36887,2025-04-01,\N
28506,2020-01-30,\N
27402,2022-01-26,2022-01-28
98150,2021-11-23,2021-11-24
38783,2022-04-12,2022-04-14
10641,2023-03-04,2023-03-08
30125,2020-02-08,2020-02-09
32211,2023-03-06,\N
74143,2023-11-26,2023-12-01
41652,2024-10-10,2024-10-11
82754,2023-10-26,\N
10882,2020-07-09,2020-07-15
60382,2025-01-18,2025-01-25
32252,2021-11-09,2021-11-16
20693,2023-09-13,2023-09-16
72189,2022-01-13,2022-01-15
38185,2021-06-21,2021-06-21
46520,2025-08-03,2025-08-04
1403,2020-03-12,\N
14306,2024-11-24,2024-11-25
48476,2025-08-26,\N
57118,2021-03-05,\N
54952,2024-11-17,2024-11-24
37311,2020-07-29,\N
53418,2023-11-28,\N
11038,2025-10-11,\N
18714,2023-03-13,\N
44825,2021-07-13,\N
19991,2022-11-20,2022-11-20
50426,2022-03-12,\N
85629,2021-04-04,2021-04-08
7995,2025-06-17,2025-06-20
73554,2021-07-12,\N
87407,2024-06-10,2024-06-10
25698,2021-05-31,\N
65984,2021-05-05,\N
17337,2021-08-10,2021-08-10
47506,2020-08-24,2020-08-28
5560,2023-05-02,\N
42185,2022-01-18,\N
6597,2020-04-29,2020-05-06
85140,2021-08-31,\N
1905,2021-12-28,2022-01-03
71597,2023-09-08,2023-09-08
39128,2022-11-26,2022-11-29
89594,2024-02-16,\N
140,2021-09-06,2021-09-13
56494,2023-09-23,\N
36008,2020-06-27,2020-06-27
6809,2020-12-10,2020-12-11
45046,2020-02-15,2020-02-21
44785,2020-10-16,2020-10-16
58461,2025-03-20,2025-03-25
4380,2024-02-14,\N
33286,2024-05-29,2024-06-04
61864,2024-11-01,\N
87261,2021-07-15,\N
41697,2025-09-11,\N
36951,2024-02-21,2024-02-25
86325,2025-10-27,\N
75857,2022-08-29,2022-09-03
76631,2022-01-09,\N
19582,2021-04-23,\N
22033,2024-07-06,2024-07-12
46772,2023-02-23,\N
61311,2022-02-13,\N
57401,2022-10-31,\N
74751,2023-10-26,2023-10-30
40851,2025-01-02,2025-01-08
58486,2022-02-20,\N
77702,2020-01-03,2020-01-06
30220,2024-09-11,2024-09-14
4775,2025-01-30,\N
42153,2023-11-25,\N
85126,2023-10-01,\N
632,2021-10-02,\N
38711,2021-06-11,2021-06-18
14327,2025-02-25,2025-02-27
91348,2025-10-11,\N
2636,2021-05-19,2021-05-19
4002,2020-12-20,\N
89270,2023-01-13,\N
62199,2021-07-29,\N
2858,2022-05-23,2022-05-25
99947,2023-03-13,2023-03-20
43364,2025-04-11,2025-04-14
20798,2024-02-28,2024-03-06
38222,2021-07-11,\N
73957,2022-02-22,2022-02-27
81889,2020-11-23,\N
37466,2024-10-30,2024-11-02
47239,2023-09-08,\N
69713,2025-10-11,\N
31823,2023-08-02,2023-08-08
68283,2023-04-22,\N
